company_name,dapp_name,Vulnerability,swc_type,granularity,location,vulnerable_link
QuillAudits,Yearn Finance-Yearn Protocol V1,Use human readable/understandable errors,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Unused struct,Code With No Effects,Line Level,561-595、610-627,https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L561-L595；https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L610-L627
QuillAudits,Yearn Finance-Yearn Protocol V1,"The line is too long, it’s better to separate to a multiline.",not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,We recommend adding reentrancy guards to all public methods which call other contracts just to avoid possible issues.,Reentrancy,Function Level,89、142,https://github.com/iearn-finance/yearn-protocol/blob/9ff0dc0ea73642c529383d0675930a41bf033295/contracts/vaults/yWETH.sol#L89；https://github.com/iearn-finance/yearn-protocol/blob/9ff0dc0ea73642c529383d0675930a41bf033295/contracts/vaults/yWETH.sol#L142
QuillAudits,Yearn Finance-Yearn Protocol V1,Little bit of wrong line alignment,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,"_fee/_keepCRV potentially can have zero value, so we recommend checking that case to save gas.",not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,"Unused ""payable""",Code With No Effects,Line Level,133,https://github.com/tonkers-kuma/strategy-ssb/blob/e49d07a64ea0eb4f5a199c2bf9ea4c8aee2b313f/contracts/Strategy.sol#L133
QuillAudits,Yearn Finance-Yearn Strategy SSB,"Unused ""Address""",Code With No Effects,Line Level,21,https://github.com/tonkers-kuma/strategy-ssb/blob/e49d07a64ea0eb4f5a199c2bf9ea4c8aee2b313f/contracts/Strategy.sol#L21
QuillAudits,Yearn Finance-Yearn Strategy SSB,Unused internal constant weth,Presence of unused variables,Line Level,24,https://github.com/tonkers-kuma/strategy-ssb/blob/e49d07a64ea0eb4f5a199c2bf9ea4c8aee2b313f/contracts/Strategy.sol#L24
QuillAudits,Yearn Finance-Yearn Strategy SSB,sellRewards() threshold values,not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,Same value is calculated in every loop iteration,not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,Value of memory variable could be used instead of storage variable,not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,Malfunction on managed pools,not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,Unused receive() function,Code With No Effects,Line Level,422,https://github.com/tonkers-kuma/strategy-ssb/blob/e49d07a64ea0eb4f5a199c2bf9ea4c8aee2b313f/contracts/Strategy.sol#L422
QuillAudits,Yearn Finance-Yearn Strategy SSB,Strategy's outstanding debt is not accounted in adjustPosition(),not_swc,,,
QuillAudits,Yearn Finance-Yearn Strategy SSB,Balancer LP token is not in protected tokens list,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Condition for proposal approval,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Event ProposalExecuted,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Non-atomic batch execution,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Validation of proposal hashes,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Input validation in proposal(),not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Changes of approved vaults during voting period,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Asynchronous updates of voting power in VestingVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Self delegation in VestingVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Duplicated leaves in MerkleRewards trees,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Potential flash loan vulnerability,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Upgradable proxy pattern for VestingVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Underflow in History.sol,Integer Overflow and Underflow,Line Level,224,https://github.com/element-fi/elf-council/blob/351a7183d4b64dd5f53a66ba4609cef1da1ce951/contracts/libraries/History.sol#L224
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Validity of voting period,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Reentrancy vulnerability,Reentrancy,Function Level,237-276,https://github.com/element-fi/council/blob/3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/CoreVoting.sol#L237-L276
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Griefing attacks for high-profile delegates,DoS With Block Gas Limit,Function Level,277-299,https://github.com/element-fi/council/blob/3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/libraries/History.sol#L277-L299
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Double execution vulnerability in Timelock,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Differentiation of identical Timelock proposals,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Unchecked generic calls in Treasury,Unchecked Call Return Value,Line Level,72,https://github.com/element-fi/council/blob/3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/features/Treasury.sol#L72
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Mapping quorums,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Recycling garbage proposals,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Packed storage update in LockingVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Code readability in History.sol,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Cancellation of votes,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Input validation in VestingVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Input validation in Timelock,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Systematic sanity checks for explicit type conversions,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Unsafe type conversions,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Redetermination of membership in GSCVault,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Inconsistent owner initialization in CoreVoting,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Inconsistent Solidity version requirements,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Sanity check for proposal IDs,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Inconsistent storage cleanup in Timelock,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Code duplication in History.sol,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Input validation for delegatee addresses,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Sanity checks for Merkle proofs,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Sanity checks for History.sol,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Potential inconsistency of interfaces,not_swc,,,
Runtime_Vеrification,Element_Finance_Governance_Security_Audit_Report,Typo in function names,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract,There are two instances of multiplication occurring on the result of a division.,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract,"The contract inherits the functionality of ERC20Capped, but this functionality is not used at all as there",Code With No Effects,Line Level,938,https://github.com/RevomonVR/Contracts/blob/9d0da49342a1a87b6cafebd4945612c2cfb8669d/RevomonToken.sol
Solidity_Finance,RevomonVR Smart Contract, The owner or PoolManager can set the total reward balance of each pool to any value at any time without contributing any Revo tokens.,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract," In the LockRevoToken contract, the increaseLockAmount() function incorrectly uses a transfer() on
line 487, when intending to use a transferFrom() in order to transfer tokens from the msg.sender to the contract. In the current state, no tokens are moved at all, as the tokens are being transferred from the contract to the contract.",Code With No Effects,Line Level,487,https://github.com/RevomonVR/Contracts/blob/9d0da49342a1a87b6cafebd4945612c2cfb8669d/RevoLockStages.sol
Solidity_Finance,RevomonVR Smart Contract,The RevoPoolManager file is saved as a (.ts) Typescript file when it should be a .sol (Solidity) file.,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract, Expensive looping is used when removing pool addresses which does not account for duplicates that may be in the list.,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract, The contract uses an outdated version of ReentrancyGuard which is very expensive in terms of gas consuption.,not_swc,,,
Solidity_Finance,RevomonVR Smart Contract," In the RevoNFT contract, the local variable countNotEmpty is never used within the getTokensDbIdByOwnerAndCollection() function.",Presence of unused variables,Line Level,1664,https://github.com/RevomonVR/Contracts/blob/9d0da49342a1a87b6cafebd4945612c2cfb8669d/RevoNFT.sol
Solidity_Finance,RevomonVR Smart Contract,"The getUserPoolReward() function gets the user's tier data, but this is not necessary since it is not used within this function.",Presence of unused variables,Line Level,342,https://github.com/RevomonVR/Contracts/blob/9d0da49342a1a87b6cafebd4945612c2cfb8669d/RevoStaking.sol#L342
Solidity_Finance,RevomonVR Smart Contract,"Several functions are declared public, but are never called internally. Several state variables can never be modified, but are not declared constant.",not_swc,,,
Solidity_Finance,RevomonVR Smart Contract," Several functions are declared public, but are never called internally.",not_swc,,,
Trail_of_Bits,0x-protocol,WETH9 transferFrom often does not follow spec,not_swc,,,
Trail_of_Bits,0x-protocol,Zero fee orders are possible if a user performs transactions with a zero gas,not_swc,,,
Trail_of_Bits,0x-protocol,Potential overflow in transactionId allowing arbitrary execution of transactions by a malicious owner,Integer Overflow and Underflow,Line Level,302,https://github.com/0xProject/0x-monorepo/blob/abd479dc68fa75719647db261130418725fd40d5/contracts/multisig/contracts/src/MultiSigWallet.sol#L302
Trail_of_Bits,0x-protocol,Potential overflow in MultiSigWalletWithTimelock when calculating whether the timelock has passed,Integer Overflow and Underflow,Line Level,54-57,https://github.com/0xProject/0x-monorepo/blob/abd479dc68fa75719647db261130418725fd40d5/contracts/multisig/contracts/src/MultiSigWalletWithTimeLock.sol#L54-L57
Trail_of_Bits,0x-protocol,Fee refundsincentivize transaction centralization through market makers,not_swc,,,
Trail_of_Bits,0x-protocol,Market makers have a reduced cost for performing front-running attacks,not_swc,,,
Trail_of_Bits,0x-protocol,cancelOrdersUpTo can be used to permanently block future orders,not_swc,,,
Trail_of_Bits,0x-protocol,setSignatureValidatorApproval race condition may be exploitable,Transaction Order Dependence,Line Level,85,https://github.com/0xProject/0x-monorepo/blob/abd479dc68fa75719647db261130418725fd40d5/contracts/exchange/contracts/src/MixinSignatureValidator.sol#L85
Trail_of_Bits,0x-protocol,Batch processing of transaction execution and order matching may lead to exchange griefing,DoS with Failed Call,Function Level,426-543,https://github.com/0xProject/0x-monorepo/blob/abd479dc68fa75719647db261130418725fd40d5/contracts/exchange/contracts/src/MixinMatchOrders.sol#L426-543
Trail_of_Bits,0x-protocol,Lack of eventsforcritical operations,not_swc,,,
Trail_of_Bits,0x-protocol,Lack of validation in the makerAssetData and takerAssetData leadsto unexpected behavior,not_swc,,,
Trail_of_Bits,0x-protocol,Transferswith zero fee amountscan log arbitrary data in their feeAssetData,not_swc,,,
Trail_of_Bits,0x-protocol,MultiSigWallet does notcheck contract existence before call,not_swc,,,
Trail_of_Bits,0x-protocol,Specification-Code mismatch for AssetProxyOwner timelock period,not_swc,,,
Trail_of_Bits,0x-protocol,Rounding division errorscan accumulate over partial fills,Integer Overflow and Underflow,Line Level,57,https://github.com/0xProject/0x-monorepo/blob/abd479dc68fa75719647db261130418725fd40d5/contracts/exchange-libs/contracts/src/LibMath.sol#L57
Trail_of_Bits,0x-protocol,The Cobb–Douglasfunction is not properly documented and revertswith valid parameters,not_swc,,,
Trail_of_Bits,0x-protocol,Unclear documentation on howorder filling can fail,not_swc,,,
Trail_of_Bits,0x-protocol,"Potentialsingle point of failure for ""read-only-mode"" and ""catastrophic-failure-mode""",not_swc,,,
Trail_of_Bits,0x-protocol,ERC20 reverts during certain self-transfer,not_swc,,,
Trail_of_Bits,0x-protocol,_assertStakingPoolExists never returnstrue,not_swc,,,
Trail_of_Bits,0x-protocol,Callsto setParams may set invalid values and produce unexpected behavior in the staking contracts,not_swc,,,
Trail_of_Bits,0x-protocol,Malicious non-operator makercan decrease staking pool operatorshare,not_swc,,,
Trail_of_Bits,0x-protocol,Non-operator makerscan add or remove other makers,not_swc,,,
Trail_of_Bits,Opyn,Front-running a withdrawal operation can cause it to revert,Transaction Order Dependence,Line Level,256-263,https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/strategy/CrabStrategy.sol#L256
Trail_of_Bits,Opyn,onERC721Received callback is never called when new tokens are minted or transferred,not_swc,,,
Trail_of_Bits,Opyn,Users can create vaults that cannot be liquidated,not_swc,,,
Trail_of_Bits,Opyn,Solidity compiler optimizations can be problematic,not_swc,,,
Trail_of_Bits,Opyn,Initialization function can be front-run,Transaction Order Dependence,Function Level,33-36,https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/core/ShortPowerPerp.sol#L33-L36
Trail_of_Bits,Opyn,The computation of the normalization factor can fail,Integer Overflow and Underflow,Function Level,1102-1142,https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/core/Controller.sol
Trail_of_Bits,Opyn,Lack of access controls allows anyone to deposit Uniswap tokens,Unprotected Ether Withdrawal,Function Level,344-351,https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/core/Controller.sol#L344-L351
Trail_of_Bits,Opyn,Users can disrupt the bookkeeping of the strategy when it is deployed,DoS with Failed Call,Function Level,"330-337,436-460","https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/core/Controller.sol#L330-L337, https://github.com/opynfinance/squeeth-monorepo/blob/427ba395545de44920206deaa4bcc217b3964952/packages/hardhat/contracts/strategy/CrabStrategy.sol#L436-L460"
Trail_of_Bits,Opyn-Gamma-Protocol,Contracts   used   as   dependencies   do   not   track   upstream   changes,not_swc,,,
